header,real:3
14000,-110.862972,55.615457
3000,-111.523995,56.837106
5000,-111.523995,56.837106
7000,-111.523995,56.837106
9000,-111.523995,56.837106
9500,-111.523995,56.837106
10000,-111.523995,56.837106
11000,-111.523995,56.837106
12000,-111.523995,56.837106
13000,-111.523995,56.837106
14000,-111.523995,56.837106
1000,-111.721144,56.240814
5000,-111.721144,56.240814
7000,-111.721144,56.240814
9000,-111.721144,56.240814
9500,-111.721144,56.240814
10000,-111.721144,56.240814
11000,-111.721144,56.240814
12000,-111.721144,56.240814
13000,-111.721144,56.240814
14000,-111.721144,56.240814
13000,-111.464496,57.040852
14000,-111.464496,57.040852
13000,-111.154329,57.477178
14000,-111.154329,57.477178
2000,-113.710484,56.77886
3000,-113.710484,56.77886
14000,-113.710484,56.77886
2000,-111.169435,57.04086
3000,-111.169435,57.04086
5000,-111.169435,57.04086
7000,-111.169435,57.04086
9000,-111.169435,57.04086
9500,-111.169435,57.04086
10000,-111.169435,57.04086
11000,-111.169435,57.04086
12000,-111.169435,57.04086
13000,-111.169435,57.04086
14000,-111.169435,57.04086
2000,-110.856482,57.215473
3000,-110.856482,57.215473
5000,-110.856482,57.215473
7000,-110.856482,57.215473
9000,-110.856482,57.215473
9500,-110.856482,57.215473
10000,-110.856482,57.215473
11000,-110.856482,57.215473
12000,-110.856482,57.215473
13000,-110.856482,57.215473
14000,-110.856482,57.215473
2000,-112.992682,56.60437
4000,-112.992682,56.60437
5000,-112.992682,56.60437
6000,-112.992682,56.60437
9000,-112.992682,56.60437
9500,-112.992682,56.60437
10000,-112.992682,56.60437
11000,-112.992682,56.60437
12000,-112.992682,56.60437
13000,-112.992682,56.60437
14000,-112.992682,56.60437
13000,-111.127248,57.477181
14000,-111.127248,57.477181
1000,-111.215986,55.833482
5000,-111.215986,55.833482
7000,-111.215986,55.833482
9000,-111.215986,55.833482
9500,-111.215986,55.833482
10000,-111.215986,55.833482
11000,-111.215986,55.833482
12000,-111.215986,55.833482
13000,-111.215986,55.833482
14000,-111.215986,55.833482
1000,-111.999093,55.833452
5000,-111.999093,55.833452
7000,-111.999093,55.833452
9000,-111.999093,55.833452
9500,-111.999093,55.833452
10000,-111.999093,55.833452
11000,-111.999093,55.833452
12000,-111.999093,55.833452
13000,-111.999093,55.833452
14000,-111.999093,55.833452
1000,-112.155691,55.833443
5000,-112.155691,55.833443
7000,-112.155691,55.833443
9000,-112.155691,55.833443
9500,-112.155691,55.833443
10000,-112.155691,55.833443
11000,-112.155691,55.833443
12000,-112.155691,55.833443
13000,-112.155691,55.833443
14000,-112.155691,55.833443
1000,-111.999085,56.007964
2000,-112.354535,56.618854
3000,-112.354535,56.618854
5000,-112.354535,56.618854
6000,-112.354535,56.618854
9000,-112.354535,56.618854
9500,-112.354535,56.618854
10000,-112.354535,56.618854
11000,-112.354535,56.618854
12000,-112.354535,56.618854
13000,-112.354535,56.618854
14000,-112.354535,56.618854
2000,-112.514076,56.618849
3000,-112.514076,56.618849
5000,-112.514076,56.618849
6000,-112.514076,56.618849
9000,-112.514076,56.618849
9500,-112.514076,56.618849
10000,-112.514076,56.618849
11000,-112.514076,56.618849
12000,-112.514076,56.618849
13000,-112.514076,56.618849
14000,-112.514076,56.618849
2000,-112.195118,56.706097
3000,-112.195118,56.706097
5000,-112.195118,56.706097
7000,-112.195118,56.706097
9000,-112.195118,56.706097
9500,-112.195118,56.706097
10000,-112.195118,56.706097
11000,-112.195118,56.706097
12000,-112.195118,56.706097
13000,-112.195118,56.706097
14000,-112.195118,56.706097
2000,-112.195109,56.793347
3000,-112.195109,56.793347
5000,-112.195109,56.793347
6000,-112.195109,56.793347
9000,-112.195109,56.793347
9500,-112.195109,56.793347
10000,-112.195109,56.793347
11000,-112.195109,56.793347
12000,-112.195109,56.793347
13000,-112.195109,56.793347
14000,-112.195109,56.793347
2000,-112.51413,56.793337
3000,-112.51413,56.793337
5000,-112.51413,56.793337
6000,-112.51413,56.793337
2000,-112.698927,56.880789
3000,-112.698927,56.880789
6000,-112.698927,56.880789
10000,-112.698927,56.880789
11000,-112.698927,56.880789
12000,-112.698927,56.880789
13000,-112.698927,56.880789
14000,-112.698927,56.880789
2000,-112.698931,57.05528
3000,-112.698931,57.05528
6000,-112.698931,57.05528
9000,-112.698931,57.05528
9500,-112.698931,57.05528
10000,-112.698931,57.05528
11000,-112.698931,57.05528
12000,-112.698931,57.05528
13000,-112.698931,57.05528
14000,-112.698931,57.05528
2000,-112.215779,57.142547
3000,-112.215779,57.142547
5000,-112.215779,57.142547
6000,-112.215779,57.142547
10000,-112.215779,57.142547
11000,-112.215779,57.142547
12000,-112.215779,57.142547
13000,-112.215779,57.142547
14000,-112.215779,57.142547
4000,-112.93904,56.182633
5000,-112.93904,56.182633
6000,-112.93904,56.182633
9000,-112.93904,56.182633
9500,-112.93904,56.182633
10000,-112.93904,56.182633
11000,-112.93904,56.182633
14000,-112.93904,56.182633
5000,-111.674978,56.269911
1000,-112.10349,55.833448
5000,-112.10349,55.833448
7000,-112.10349,55.833448
9000,-112.10349,55.833448
9500,-112.10349,55.833448
10000,-112.10349,55.833448
11000,-112.10349,55.833448
12000,-112.10349,55.833448
13000,-112.10349,55.833448
14000,-112.10349,55.833448
1000,-110.964929,55.397295
5000,-110.964929,55.397295
7000,-110.964929,55.397295
9000,-110.964929,55.397295
9500,-110.964929,55.397295
12000,-110.964929,55.397295
13000,-110.964929,55.397295
14000,-110.964929,55.397295
1000,-111.128177,55.659008
5000,-111.128177,55.659008
7000,-111.128177,55.659008
9000,-111.128177,55.659008
9500,-111.128177,55.659008
10000,-111.128177,55.659008
11000,-111.128177,55.659008
12000,-111.128177,55.659008
13000,-111.128177,55.659008
14000,-111.128177,55.659008
1000,-111.128194,55.746315
5000,-111.128194,55.746315
7000,-111.128194,55.746315
9000,-111.128194,55.746315
9500,-111.128194,55.746315
10000,-111.128194,55.746315
11000,-111.128194,55.746315
12000,-111.128194,55.746315
13000,-111.128194,55.746315
1000,-111.764168,55.833457
5000,-111.764168,55.833457
7000,-111.764168,55.833457
9000,-111.764168,55.833457
9500,-111.764168,55.833457
10000,-111.764168,55.833457
11000,-111.764168,55.833457
12000,-111.764168,55.833457
13000,-111.764168,55.833457
14000,-111.764168,55.833457
2000,-112.434276,56.618862
3000,-112.434276,56.618862
5000,-112.434276,56.618862
6000,-112.434276,56.618862
9000,-112.434276,56.618862
9500,-112.434276,56.618862
10000,-112.434276,56.618862
11000,-112.434276,56.618862
12000,-112.434276,56.618862
13000,-112.434276,56.618862
14000,-112.434276,56.618862
2000,-112.115372,56.706098
3000,-112.115372,56.706098
5000,-112.115372,56.706098
7000,-112.115372,56.706098
9000,-112.115372,56.706098
9500,-112.115372,56.706098
10000,-112.115372,56.706098
11000,-112.115372,56.706098
12000,-112.115372,56.706098
13000,-112.115372,56.706098
14000,-112.115372,56.706098
2000,-112.274869,56.706091
3000,-112.274869,56.706091
2000,-112.434379,56.70609
3000,-112.434379,56.70609
5000,-112.434379,56.70609
6000,-112.434379,56.70609
9000,-112.434379,56.70609
9500,-112.434379,56.70609
10000,-112.434379,56.70609
11000,-112.434379,56.70609
12000,-112.434379,56.70609
13000,-112.434379,56.70609
14000,-112.434379,56.70609
2000,-110.998993,56.793382
3000,-110.998993,56.793382
5000,-110.998993,56.793382
7000,-110.998993,56.793382
9000,-110.998993,56.793382
9500,-110.998993,56.793382
10000,-110.998993,56.793382
11000,-110.998993,56.793382
12000,-110.998993,56.793382
13000,-110.998993,56.793382
14000,-110.998993,56.793382
2000,-112.618406,56.968036
3000,-112.618406,56.968036
6000,-112.618406,56.968036
10000,-112.618406,56.968036
11000,-112.618406,56.968036
12000,-112.618406,56.968036
13000,-112.618406,56.968036
14000,-112.618406,56.968036
2000,-110.856481,57.229922
3000,-110.856481,57.229922
5000,-110.856481,57.229922
7000,-110.856481,57.229922
9000,-110.856481,57.229922
9500,-110.856481,57.229922
10000,-110.856481,57.229922
11000,-110.856481,57.229922
12000,-110.856481,57.229922
13000,-110.856481,57.229922
14000,-110.856481,57.229922
2000,-111.142616,57.055298
3000,-111.142616,57.055298
5000,-111.142616,57.055298
7000,-111.142616,57.055298
9000,-111.142616,57.055298
9500,-111.142616,57.055298
10000,-111.142616,57.055298
11000,-111.142616,57.055298
12000,-111.142616,57.055298
13000,-111.142616,57.055298
14000,-111.142616,57.055298
1000,-110.97289,55.586366
5000,-110.97289,55.586366
7000,-110.97289,55.586366
9000,-110.97289,55.586366
9500,-110.97289,55.586366
10000,-110.97289,55.586366
11000,-110.97289,55.586366
12000,-110.97289,55.586366
13000,-110.97289,55.586366
14000,-110.97289,55.586366
4000,-112.886374,56.284515
5000,-112.886374,56.284515
6000,-112.886374,56.284515
9000,-112.886374,56.284515
9500,-112.886374,56.284515
10000,-112.886374,56.284515
14000,-112.886374,56.284515
2000,-111.169434,57.069942
3000,-111.169434,57.069942
5000,-111.169434,57.069942
7000,-111.169434,57.069942
9000,-111.169434,57.069942
9500,-111.169434,57.069942
10000,-111.169434,57.069942
11000,-111.169434,57.069942
12000,-111.169434,57.069942
13000,-111.169434,57.069942
13000,-110.883548,57.419037
4000,-112.965382,56.284514
5000,-112.965382,56.284514
6000,-112.965382,56.284514
9000,-112.965382,56.284514
9500,-112.965382,56.284514
10000,-112.965382,56.284514
2000,-110.927985,57.157168
3000,-110.927985,57.157168
5000,-110.927985,57.157168
7000,-110.927985,57.157168
9000,-110.927985,57.157168
9500,-110.927985,57.157168
10000,-110.927985,57.157168
11000,-110.927985,57.157168
12000,-110.927985,57.157168
13000,-110.927985,57.157168
14000,-110.927985,57.157168
2000,-110.954819,57.069919
3000,-110.954819,57.069919
5000,-110.954819,57.069919
7000,-110.954819,57.069919
9000,-110.954819,57.069919
9500,-110.954819,57.069919
10000,-110.954819,57.069919
11000,-110.954819,57.069919
12000,-110.954819,57.069919
13000,-110.954819,57.069919
14000,-110.954819,57.069919
13000,-111.127245,57.41902
14000,-111.127245,57.41902
13000,-111.614772,57.506274
14000,-111.614772,57.506274
2000,-110.927984,57.171618
3000,-110.927984,57.171618
5000,-110.927984,57.171618
7000,-110.927984,57.171618
9000,-110.927984,57.171618
9500,-110.927984,57.171618
10000,-110.927984,57.171618
11000,-110.927984,57.171618
12000,-110.927984,57.171618
13000,-110.927984,57.171618
14000,-110.927984,57.171618
2000,-111.142615,57.084379
3000,-111.142615,57.084379
5000,-111.142615,57.084379
7000,-111.142615,57.084379
9000,-111.142615,57.084379
9500,-111.142615,57.084379
10000,-111.142615,57.084379
11000,-111.142615,57.084379
12000,-111.142615,57.084379
13000,-111.142615,57.084379
14000,-111.142615,57.084379
1000,-110.817605,55.615447
5000,-110.817605,55.615447
7000,-110.817605,55.615447
9000,-110.817605,55.615447
9500,-110.817605,55.615447
10000,-110.817605,55.615447
11000,-110.817605,55.615447
12000,-110.817605,55.615447
13000,-110.817605,55.615447
14000,-110.817605,55.615447
1000,-111.128188,55.790036
5000,-111.128188,55.790036
7000,-111.128188,55.790036
9000,-111.128188,55.790036
9500,-111.128188,55.790036
10000,-111.128188,55.790036
11000,-111.128188,55.790036
12000,-111.128188,55.790036
13000,-111.128188,55.790036
14000,-111.128188,55.790036
1000,-111.137696,55.877199
5000,-111.137696,55.877199
7000,-111.137696,55.877199
9000,-111.137696,55.877199
9500,-111.137696,55.877199
10000,-111.137696,55.877199
11000,-111.137696,55.877199
12000,-111.137696,55.877199
13000,-111.137696,55.877199
14000,-111.137696,55.877199
1000,-112.234001,55.877156
5000,-112.234001,55.877156
7000,-112.234001,55.877156
9000,-112.234001,55.877156
9500,-112.234001,55.877156
10000,-112.234001,55.877156
11000,-112.234001,55.877156
12000,-112.234001,55.877156
13000,-112.234001,55.877156
14000,-112.234001,55.877156
1000,-113.330291,56.138875
4000,-113.330291,56.138875
5000,-113.330291,56.138875
6000,-113.330291,56.138875
9000,-113.330291,56.138875
9500,-113.330291,56.138875
10000,-113.330291,56.138875
11000,-113.330291,56.138875
12000,-113.330291,56.138875
13000,-113.330291,56.138875
14000,-113.330291,56.138875
2000,-111.306368,56.488133
2000,-112.434344,56.662564
3000,-112.434344,56.662564
5000,-112.434344,56.662564
6000,-112.434344,56.662564
9000,-112.434344,56.662564
9500,-112.434344,56.662564
10000,-112.434344,56.662564
11000,-112.434344,56.662564
12000,-112.434344,56.662564
13000,-112.434344,56.662564
14000,-112.434344,56.662564
2000,-112.115368,56.74981
3000,-112.115368,56.74981
5000,-112.115368,56.74981
7000,-112.115368,56.74981
9000,-112.115368,56.74981
9500,-112.115368,56.74981
10000,-112.115368,56.74981
11000,-112.115368,56.74981
12000,-112.115368,56.74981
13000,-112.115368,56.74981
14000,-112.115368,56.74981
2000,-112.274865,56.749803
3000,-112.274865,56.749803
5000,-112.274865,56.749803
6000,-112.274865,56.749803
10000,-112.274865,56.749803
11000,-112.274865,56.749803
12000,-112.274865,56.749803
13000,-112.274865,56.749803
14000,-112.274865,56.749803
2000,-112.434376,56.749802
3000,-112.434376,56.749802
5000,-112.434376,56.749802
6000,-112.434376,56.749802
9000,-112.434376,56.749802
9500,-112.434376,56.749802
10000,-112.434376,56.749802
11000,-112.434376,56.749802
12000,-112.434376,56.749802
13000,-112.434376,56.749802
14000,-112.434376,56.749802
2000,-112.434369,56.837046
3000,-112.434369,56.837046
6000,-112.434369,56.837046
9000,-112.434369,56.837046
9500,-112.434369,56.837046
10000,-112.434369,56.837046
11000,-112.434369,56.837046
12000,-112.434369,56.837046
13000,-112.434369,56.837046
14000,-112.434369,56.837046
13000,-110.883548,57.448117
14000,-110.883548,57.448117
1000,-112.155701,56.05168
3000,-111.385326,56.488133
2000,-112.514126,56.837049
3000,-112.514126,56.837049
6000,-112.514126,56.837049
9000,-112.514126,56.837049
9500,-112.514126,56.837049
10000,-112.514126,56.837049
11000,-112.514126,56.837049
12000,-112.514126,56.837049
13000,-112.514126,56.837049
14000,-112.514126,56.837049
2000,-112.537877,56.924511
3000,-112.537877,56.924511
6000,-112.537877,56.924511
9000,-112.537877,56.924511
9500,-112.537877,56.924511
10000,-112.537877,56.924511
11000,-112.537877,56.924511
12000,-112.537877,56.924511
13000,-112.537877,56.924511
14000,-112.537877,56.924511
2000,-111.088954,57.186265
3000,-111.088954,57.186265
5000,-111.088954,57.186265
7000,-111.088954,57.186265
9000,-111.088954,57.186265
9500,-111.088954,57.186265
10000,-111.088954,57.186265
11000,-111.088954,57.186265
12000,-111.088954,57.186265
13000,-111.088954,57.186265
14000,-111.088954,57.186265
13000,-110.937696,57.448113
14000,-110.937696,57.448113
1000,-112.259441,57.70975
2000,-112.259441,57.70975
3000,-112.259441,57.70975
5000,-112.259441,57.70975
7000,-112.259441,57.70975
10000,-112.259441,57.70975
11000,-112.259441,57.70975
12000,-112.259441,57.70975
13000,-112.259441,57.70975
14000,-112.259441,57.70975
2000,-111.115783,57.186254
3000,-111.115783,57.186254
5000,-111.115783,57.186254
7000,-111.115783,57.186254
9000,-111.115783,57.186254
9500,-111.115783,57.186254
10000,-111.115783,57.186254
11000,-111.115783,57.186254
12000,-111.115783,57.186254
13000,-111.115783,57.186254
14000,-111.115783,57.186254
13000,-111.127246,57.4481
14000,-111.127246,57.4481
2000,-113.01927,56.676974
5000,-113.01927,56.676974
6000,-113.01927,56.676974
14000,-111.262646,57.375319
13000,-111.100167,57.462561
14000,-111.100167,57.462561
13000,-110.910623,57.462567
14000,-110.910623,57.462567
5000,-112.860457,56.06611
1000,-111.268187,55.891636
5000,-111.268187,55.891636
7000,-111.268187,55.891636
9000,-111.268187,55.891636
9500,-111.268187,55.891636
10000,-111.268187,55.891636
11000,-111.268187,55.891636
12000,-111.268187,55.891636
13000,-111.268187,55.891636
14000,-111.268187,55.891636
5000,-111.804159,57.462529
7000,-111.804159,57.462529
9000,-111.804159,57.462529
9500,-111.804159,57.462529
10000,-111.804159,57.462529
11000,-111.804159,57.462529
12000,-111.804159,57.462529
13000,-111.804159,57.462529
14000,-111.804159,57.462529
1000,-113.467247,55.906178
4000,-113.467247,55.906178
5000,-113.467247,55.906178
6000,-113.467247,55.906178
9000,-113.467247,55.906178
9500,-113.467247,55.906178
10000,-113.467247,55.906178
11000,-113.467247,55.906178
12000,-113.467247,55.906178
13000,-113.467247,55.906178
14000,-113.467247,55.906178
1000,-113.336738,55.993454
4000,-113.336738,55.993454
5000,-113.336738,55.993454
6000,-113.336738,55.993454
9000,-113.336738,55.993454
9500,-113.336738,55.993454
10000,-113.336738,55.993454
11000,-113.336738,55.993454
12000,-113.336738,55.993454
